data,year,Month,day,week,value
ozone,2020,7,5,28,0.035
ozone,2020,7,6,28,0.021
ozone,2020,7,7,28,0.039
ozone,2020,7,8,28,0.031
ozone,2020,7,9,28,0.034
ozone,2020,7,10,28,0.038
ozone,2020,7,11,28,0.042
ozone,2020,7,12,29,0.035
ozone,2020,7,13,29,0.032
ozone,2020,7,14,29,0.027
ozone,2020,7,15,29,0.022
ozone,2020,7,16,29,0.03
ozone,2020,7,17,29,0.045
ozone,2020,7,18,29,0.043
ozone,2020,7,19,30,0.028
ozone,2020,7,20,30,0.028
ozone,2020,7,21,30,0.031
ozone,2020,7,22,30,0.022
ozone,2020,7,23,30,0.02
ozone,2020,7,24,30,0.03
ozone,2020,7,25,30,0.029
ozone,2020,7,26,31,0.028
ozone,2020,7,27,31,0.027
ozone,2020,7,28,31,0.025
ozone,2020,7,29,31,0.009
ozone,2020,7,30,31,0.011
ozone,2020,7,31,31,0.011
ozone,2020,8,1,31,0.014
ozone,2020,8,2,32,0.014
ozone,2020,8,3,32,0.012
ozone,2020,8,4,32,0.01
ozone,2020,8,5,32,0.01
ozone,2020,8,6,32,0.018
ozone,2020,8,7,32,0.016
ozone,2020,8,8,32,0.023
ozone,2020,8,9,33,0.016
ozone,2020,8,10,33,0.008
ozone,2020,8,11,33,0.019
ozone,2020,8,12,33,0.018
ozone,2020,8,13,33,0.019
ozone,2020,8,14,33,0.038
ozone,2020,8,15,33,0.028
ozone,2020,8,16,34,0.017
ozone,2020,8,17,34,0.015
ozone,2020,8,18,34,0.016
ozone,2020,8,19,34,0.014
ozone,2020,8,20,34,0.015
ozone,2020,8,21,34,0.027
ozone,2020,8,22,34,0.04
ozone,2020,8,23,35,0.03
ozone,2020,8,24,35,0.023
ozone,2020,8,25,35,0.022
ozone,2020,8,26,35,0.028
ozone,2020,8,27,35,0.039
ozone,2020,8,28,35,0.028
ozone,2020,8,29,35,0.015
ozone,2020,8,30,36,0.012
ozone,2020,8,31,36,0.017
ozone,2020,9,1,36,0.018
ozone,2020,9,2,36,0.015
ozone,2020,9,3,36,0.038
ozone,2020,9,4,36,0.04
ozone,2020,9,5,36,0.027
ozone,2020,9,6,37,0.026
ozone,2020,9,7,37,0.043
ozone,2020,9,8,37,0.05
ozone,2020,9,9,37,0.049
ozone,2020,9,10,37,0.041
ozone,2020,9,11,37,0.015
ozone,2020,9,12,37,0.032
ozone,2020,9,13,38,0.031
ozone,2020,9,14,38,0.027
ozone,2020,9,15,38,0.033
ozone,2020,9,16,38,0.025
ozone,2020,9,17,38,0.02
ozone,2020,9,18,38,0.024
ozone,2020,9,19,38,0.033
ozone,2020,9,20,39,0.033
ozone,2020,9,21,39,0.023
ozone,2020,9,22,39,0.023
ozone,2020,9,23,39,0.022
ozone,2020,9,24,39,0.023
ozone,2020,9,25,39,0.02
ozone,2020,9,26,39,0.024
ozone,2020,9,27,40,0.027
ozone,2020,9,28,40,0.022
ozone,2020,9,29,40,0.031
ozone,2020,9,30,40,0.033
ozone,2020,10,1,40,0.036
ozone,2020,10,2,40,0.034
ozone,2020,10,3,40,0.039
ozone,2020,10,4,41,0.036
ozone,2020,10,5,41,0.029
ozone,2020,10,6,41,0.023
ozone,2020,10,7,41,0.03
ozone,2020,10,8,41,0.03
ozone,2020,10,9,41,0.034
ozone,2020,10,10,41,0.03
ozone,2020,10,11,42,0.034
ozone,2020,10,12,42,0.035
ozone,2020,10,13,42,0.027
ozone,2020,10,14,42,0.022
ozone,2020,10,15,42,0.024
ozone,2020,10,16,42,0.009
ozone,2020,10,17,42,0.03
ozone,2020,10,18,43,0.033
ozone,2020,10,19,43,0.033
ozone,2020,10,20,43,0.026
ozone,2020,10,21,43,0.017
ozone,2020,10,22,43,0.025
ozone,2020,10,23,43,0.033
ozone,2020,10,24,43,0.031
ozone,2020,10,25,44,0.029
ozone,2020,10,26,44,0.026
ozone,2020,10,27,44,0.029
ozone,2020,10,28,44,0.028
ozone,2020,10,29,44,0.025
ozone,2020,10,30,44,0.02
ozone,2020,10,31,44,0.02
ozone,2020,11,1,45,0.016
ozone,2020,11,2,45,0.015
ozone,2020,11,3,45,0.021
ozone,2020,11,4,45,0.018
ozone,2020,11,5,45,0.012
ozone,2020,11,6,45,0.004
ozone,2020,11,7,45,0.028
ozone,2020,11,8,46,0.023
ozone,2020,11,9,46,0.02
ozone,2020,11,10,46,0.013
ozone,2020,11,11,46,0.014
ozone,2020,11,12,46,0.019
ozone,2020,11,13,46,0.022
ozone,2020,11,14,46,0.023
ozone,2020,11,15,47,0.027
ozone,2020,11,16,47,0.017
ozone,2020,11,17,47,0.025
ozone,2020,11,18,47,0.022
ozone,2020,11,19,47,0.023
ozone,2020,11,20,47,0.028
ozone,2020,11,21,47,0.023
ozone,2020,11,22,48,0.026
ozone,2020,11,23,48,0.025
ozone,2020,11,24,48,0.022
ozone,2020,11,25,48,0.018
ozone,2020,11,26,48,0.022
ozone,2020,11,27,48,0.024
ozone,2020,11,28,48,0.03
ozone,2020,11,29,49,0.028
ozone,2020,11,30,49,0.021
ozone,2020,12,1,49,0.018
ozone,2020,12,2,49,0.016
ozone,2020,12,3,49,0.024
ozone,2020,12,4,49,0.022
ozone,2020,12,5,49,0.019
ozone,2020,12,6,50,0.022
ozone,2020,12,7,50,0.016
ozone,2020,12,8,50,0.021
ozone,2020,12,9,50,0.012
ozone,2020,12,10,50,0.009
ozone,2020,12,11,50,0.009
ozone,2020,12,12,50,0.027
ozone,2020,12,13,51,0.025
ozone,2020,12,14,51,0.027
ozone,2020,12,15,51,0.021
ozone,2020,12,16,51,0.02
ozone,2020,12,17,51,0.019
ozone,2020,12,18,51,0.017
ozone,2020,12,19,51,0.028
ozone,2020,12,20,52,0.023
ozone,2020,12,21,52,0.011
ozone,2020,12,22,52,0.009
ozone,2020,12,23,52,0.009
ozone,2020,12,24,52,0.022
ozone,2020,12,25,52,0.028
ozone,2020,12,26,52,0.014
ozone,2020,12,27,53,0.02
ozone,2020,12,28,53,0.013
ozone,2020,12,29,53,0.016
ozone,2020,12,30,53,0.029
ozone,2020,12,31,53,0.024
nitrogen_dioxide,2014,2,1,5,0.017
nitrogen_dioxide,2014,2,2,6,0.005
nitrogen_dioxide,2014,2,3,6,0.008
nitrogen_dioxide,2014,2,4,6,0.008
nitrogen_dioxide,2014,2,5,6,0.016
nitrogen_dioxide,2014,2,6,6,0.024
nitrogen_dioxide,2014,2,7,6,0.022
nitrogen_dioxide,2014,2,8,6,0.012
nitrogen_dioxide,2014,2,9,7,0.005
nitrogen_dioxide,2014,2,10,7,0.016
nitrogen_dioxide,2014,2,11,7,0.015
nitrogen_dioxide,2014,2,12,7,0.016
nitrogen_dioxide,2014,2,13,7,0.019
nitrogen_dioxide,2014,2,14,7,0.02
nitrogen_dioxide,2014,2,15,7,0.016
nitrogen_dioxide,2014,2,16,8,0.014
nitrogen_dioxide,2014,2,17,8,0.025
nitrogen_dioxide,2014,2,18,8,0.022
nitrogen_dioxide,2014,2,19,8,0.017
nitrogen_dioxide,2014,2,20,8,0.02
nitrogen_dioxide,2014,2,21,8,0.021
nitrogen_dioxide,2014,2,22,8,0.025
nitrogen_dioxide,2014,2,23,9,0.022
nitrogen_dioxide,2014,2,24,9,0.029
nitrogen_dioxide,2014,2,25,9,0.03
nitrogen_dioxide,2014,2,26,9,0.029
nitrogen_dioxide,2014,2,27,9,0.02
nitrogen_dioxide,2014,2,28,9,0.024
nitrogen_dioxide,2014,3,1,9,0.014
nitrogen_dioxide,2014,3,2,10,0.011
nitrogen_dioxide,2014,3,3,10,0.022
nitrogen_dioxide,2014,3,4,10,0.024
nitrogen_dioxide,2014,3,5,10,0.011
nitrogen_dioxide,2014,3,6,10,0.015
nitrogen_dioxide,2014,3,7,10,0.012
nitrogen_dioxide,2014,3,8,10,0.017
nitrogen_dioxide,2014,3,9,11,0.011
nitrogen_dioxide,2014,3,10,11,0.015
nitrogen_dioxide,2014,3,11,11,0.025
nitrogen_dioxide,2014,3,12,11,0.031
nitrogen_dioxide,2014,3,13,11,0.018
nitrogen_dioxide,2014,3,14,11,0.017
nitrogen_dioxide,2014,3,15,11,0.019
nitrogen_dioxide,2014,3,16,12,0.017
nitrogen_dioxide,2014,3,17,12,0.024
nitrogen_dioxide,2014,3,18,12,0.018
nitrogen_dioxide,2014,3,19,12,0.024
nitrogen_dioxide,2014,3,20,12,0.01
nitrogen_dioxide,2014,3,21,12,0.014
nitrogen_dioxide,2014,3,22,12,0.019
nitrogen_dioxide,2014,3,23,13,0.015
nitrogen_dioxide,2014,3,24,13,0.024
nitrogen_dioxide,2014,3,25,13,0.028
nitrogen_dioxide,2014,3,26,13,0.014
nitrogen_dioxide,2014,3,27,13,0.019
nitrogen_dioxide,2014,3,28,13,0.021
nitrogen_dioxide,2014,3,29,13,0.016
nitrogen_dioxide,2014,3,30,14,0.006
nitrogen_dioxide,2014,3,31,14,0.019
nitrogen_dioxide,2014,4,1,14,0.022
nitrogen_dioxide,2014,4,2,14,0.024
nitrogen_dioxide,2014,4,3,14,0.02
nitrogen_dioxide,2014,4,4,14,0.012
nitrogen_dioxide,2014,4,5,14,0.011
nitrogen_dioxide,2014,4,6,15,0.006
nitrogen_dioxide,2014,4,7,15,0.02
nitrogen_dioxide,2014,4,8,15,0.021
nitrogen_dioxide,2014,4,9,15,0.02
nitrogen_dioxide,2014,4,10,15,0.018
nitrogen_dioxide,2014,4,11,15,0.023
nitrogen_dioxide,2014,4,12,15,0.023
nitrogen_dioxide,2014,4,13,16,0.012
nitrogen_dioxide,2014,4,14,16,0.018
nitrogen_dioxide,2014,4,15,16,0.02
nitrogen_dioxide,2014,4,16,16,0.021
nitrogen_dioxide,2014,4,17,16,0.024
nitrogen_dioxide,2014,4,18,16,0.016
nitrogen_dioxide,2014,4,19,16,0.014
nitrogen_dioxide,2014,4,20,17,0.007
nitrogen_dioxide,2014,4,21,17,0.016
nitrogen_dioxide,2014,4,22,17,0.02
nitrogen_dioxide,2014,4,23,17,0.022
nitrogen_dioxide,2014,4,24,17,0.024
nitrogen_dioxide,2014,4,25,17,0.023
nitrogen_dioxide,2014,4,26,17,0.019
nitrogen_dioxide,2014,4,27,18,0.009
nitrogen_dioxide,2014,4,28,18,0.013
nitrogen_dioxide,2014,4,29,18,0.014
nitrogen_dioxide,2014,4,30,18,0.017
nitrogen_dioxide,2014,5,1,18,0.012
nitrogen_dioxide,2014,5,2,18,0.015
nitrogen_dioxide,2014,5,3,18,0.01
nitrogen_dioxide,2014,5,4,19,0.009
nitrogen_dioxide,2014,5,5,19,0.006
nitrogen_dioxide,2014,5,6,19,0.012
nitrogen_dioxide,2014,5,7,19,0.016
nitrogen_dioxide,2014,5,8,19,0.013
nitrogen_dioxide,2014,5,9,19,0.019
nitrogen_dioxide,2014,5,10,19,0.018
nitrogen_dioxide,2014,5,11,20,0.007
nitrogen_dioxide,2014,5,12,20,0.012
nitrogen_dioxide,2014,5,13,20,0.023
nitrogen_dioxide,2014,5,14,20,0.021
nitrogen_dioxide,2014,5,15,20,0.014
nitrogen_dioxide,2014,5,16,20,0.023
nitrogen_dioxide,2014,5,17,20,0.016
nitrogen_dioxide,2014,5,18,21,0.01
nitrogen_dioxide,2014,5,19,21,0.02
nitrogen_dioxide,2014,5,20,21,0.022
nitrogen_dioxide,2014,5,21,21,0.015
nitrogen_dioxide,2014,5,22,21,0.013
nitrogen_dioxide,2014,5,23,21,0.015
nitrogen_dioxide,2014,5,24,21,0.014
nitrogen_dioxide,2014,5,25,22,0.006
nitrogen_dioxide,2014,5,26,22,0.011
nitrogen_dioxide,2014,5,27,22,0.014
nitrogen_dioxide,2014,5,28,22,0.017
nitrogen_dioxide,2014,5,29,22,0.016
nitrogen_dioxide,2014,5,30,22,0.021
nitrogen_dioxide,2014,5,31,22,0.013
nitrogen_dioxide,2014,6,1,23,0.015
nitrogen_dioxide,2014,6,2,23,0.011
nitrogen_dioxide,2014,6,3,23,0.014
nitrogen_dioxide,2014,6,4,23,0.008
nitrogen_dioxide,2014,6,5,23,0.01
nitrogen_dioxide,2014,6,6,23,0.012
nitrogen_dioxide,2014,6,7,23,0.012
nitrogen_dioxide,2014,6,8,24,0.007
nitrogen_dioxide,2014,6,9,24,0.012
nitrogen_dioxide,2014,6,10,24,0.013
nitrogen_dioxide,2014,6,11,24,0.013
nitrogen_dioxide,2014,6,12,24,0.016
nitrogen_dioxide,2014,6,13,24,0.014
nitrogen_dioxide,2014,6,14,24,0.011
nitrogen_dioxide,2014,6,15,25,0.009
nitrogen_dioxide,2014,6,16,25,0.014
nitrogen_dioxide,2014,6,17,25,0.017
nitrogen_dioxide,2014,6,18,25,0.014
nitrogen_dioxide,2014,6,19,25,0.013
nitrogen_dioxide,2014,6,20,25,0.017
nitrogen_dioxide,2014,6,21,25,0.016
nitrogen_dioxide,2014,6,22,26,0.007
nitrogen_dioxide,2014,6,23,26,0.01
nitrogen_dioxide,2014,6,24,26,0.012
nitrogen_dioxide,2014,6,25,26,0.013
nitrogen_dioxide,2014,6,26,26,0.014
nitrogen_dioxide,2014,6,27,26,0.011
nitrogen_dioxide,2014,6,28,26,0.008
nitrogen_dioxide,2014,6,29,27,0.007
nitrogen_dioxide,2014,6,30,27,0.011
nitrogen_dioxide,2014,7,1,27,0.016
nitrogen_dioxide,2014,7,2,27,0.017
nitrogen_dioxide,2014,7,3,27,0.018
nitrogen_dioxide,2014,7,4,27,0.016
nitrogen_dioxide,2014,7,5,27,0.012
nitrogen_dioxide,2014,7,6,28,0.007
nitrogen_dioxide,2014,7,7,28,0.013
nitrogen_dioxide,2014,7,8,28,0.014
nitrogen_dioxide,2014,7,9,28,0.012
nitrogen_dioxide,2014,7,10,28,0.01
nitrogen_dioxide,2014,7,11,28,0.014
nitrogen_dioxide,2014,7,12,28,0.015
nitrogen_dioxide,2014,7,13,29,0.005
nitrogen_dioxide,2014,7,14,29,0.011
nitrogen_dioxide,2014,7,15,29,0.017
nitrogen_dioxide,2014,7,16,29,0.015
nitrogen_dioxide,2014,7,17,29,0.022
nitrogen_dioxide,2014,7,18,29,0.014
nitrogen_dioxide,2014,7,19,29,0.011
nitrogen_dioxide,2014,7,20,30,0.005
nitrogen_dioxide,2014,7,21,30,0.011
nitrogen_dioxide,2014,7,22,30,0.011
nitrogen_dioxide,2014,7,23,30,0.008
nitrogen_dioxide,2014,7,24,30,0.01
nitrogen_dioxide,2014,7,25,30,0.008
nitrogen_dioxide,2014,7,26,30,0.009
nitrogen_dioxide,2014,7,27,31,0.008
nitrogen_dioxide,2014,7,28,31,0.021
nitrogen_dioxide,2014,7,29,31,0.013
nitrogen_dioxide,2014,7,30,31,0.012
nitrogen_dioxide,2014,7,31,31,0.013
nitrogen_dioxide,2014,8,1,31,0.012
nitrogen_dioxide,2014,8,2,31,0.006
nitrogen_dioxide,2014,8,3,32,0.005
nitrogen_dioxide,2014,8,4,32,0.012
nitrogen_dioxide,2014,8,5,32,0.012
nitrogen_dioxide,2014,8,6,32,0.011
nitrogen_dioxide,2014,8,7,32,0.015
nitrogen_dioxide,2014,8,8,32,0.01
nitrogen_dioxide,2014,8,9,32,0.008
nitrogen_dioxide,2014,8,10,33,0.006
nitrogen_dioxide,2014,8,11,33,0.009
nitrogen_dioxide,2014,8,12,33,0.014
nitrogen_dioxide,2014,8,13,33,0.018
nitrogen_dioxide,2014,8,14,33,0.015
nitrogen_dioxide,2014,8,15,33,0.012
nitrogen_dioxide,2014,8,16,33,0.01
nitrogen_dioxide,2014,8,17,34,0.01
nitrogen_dioxide,2014,8,18,34,0.014
nitrogen_dioxide,2014,8,19,34,0.018
nitrogen_dioxide,2014,8,20,34,0.018
nitrogen_dioxide,2014,8,21,34,0.013
nitrogen_dioxide,2014,8,22,34,0.013
nitrogen_dioxide,2014,8,23,34,0.013
nitrogen_dioxide,2014,8,24,35,0.012
nitrogen_dioxide,2014,8,25,35,0.014
nitrogen_dioxide,2014,8,26,35,0.01
nitrogen_dioxide,2014,8,27,35,0.017
nitrogen_dioxide,2014,8,28,35,0.017
nitrogen_dioxide,2014,8,29,35,0.014
nitrogen_dioxide,2014,8,30,35,0.012
nitrogen_dioxide,2014,8,31,36,0.009
nitrogen_dioxide,2014,9,1,36,0.014
nitrogen_dioxide,2014,9,2,36,0.017
nitrogen_dioxide,2014,9,3,36,0.014
nitrogen_dioxide,2014,9,4,36,0.006
nitrogen_dioxide,2014,9,5,36,0.006
nitrogen_dioxide,2014,9,6,36,0.006
nitrogen_dioxide,2014,9,7,37,0.003
nitrogen_dioxide,2014,9,8,37,0.002
nitrogen_dioxide,2014,9,9,37,0.003
nitrogen_dioxide,2014,9,10,37,0.004
nitrogen_dioxide,2014,9,11,37,0.006
nitrogen_dioxide,2014,9,12,37,0.01
nitrogen_dioxide,2014,9,13,37,0.005
nitrogen_dioxide,2014,9,14,38,0.004
nitrogen_dioxide,2014,9,15,38,0.006
nitrogen_dioxide,2014,9,16,38,0.007
nitrogen_dioxide,2014,9,17,38,0.011
nitrogen_dioxide,2014,9,18,38,0.01
nitrogen_dioxide,2014,9,19,38,0.009
nitrogen_dioxide,2014,9,20,38,0.007
nitrogen_dioxide,2014,9,21,39,0.005
nitrogen_dioxide,2014,9,22,39,0.01
nitrogen_dioxide,2014,9,23,39,0.01
nitrogen_dioxide,2014,9,24,39,0.007
nitrogen_dioxide,2014,9,25,39,0.009
nitrogen_dioxide,2014,9,26,39,0.009
nitrogen_dioxide,2014,9,27,39,0.006
nitrogen_dioxide,2014,9,28,40,0.006
nitrogen_dioxide,2014,9,29,40,0.012
nitrogen_dioxide,2014,9,30,40,0.009
nitrogen_dioxide,2014,10,1,40,0.008
nitrogen_dioxide,2014,10,2,40,0.01
nitrogen_dioxide,2014,10,3,40,0.008
nitrogen_dioxide,2014,10,4,40,0.01
nitrogen_dioxide,2014,10,5,41,0.006
nitrogen_dioxide,2014,10,6,41,0.015
nitrogen_dioxide,2014,10,7,41,0.019
nitrogen_dioxide,2014,10,8,41,0.021
nitrogen_dioxide,2014,10,9,41,0.017
nitrogen_dioxide,2014,10,10,41,0.017
nitrogen_dioxide,2014,10,11,41,0.014
nitrogen_dioxide,2014,10,12,42,0.011
nitrogen_dioxide,2014,10,13,42,0.013
nitrogen_dioxide,2014,10,14,42,0.017
nitrogen_dioxide,2014,10,15,42,0.018
nitrogen_dioxide,2014,10,16,42,0.019
nitrogen_dioxide,2014,10,17,42,0.021
nitrogen_dioxide,2014,10,18,42,0.022
nitrogen_dioxide,2014,10,19,43,0.016
nitrogen_dioxide,2014,10,20,43,0.025
nitrogen_dioxide,2014,10,21,43,0.018
nitrogen_dioxide,2014,10,22,43,0.014
nitrogen_dioxide,2014,10,23,43,0.016
nitrogen_dioxide,2014,10,24,43,0.017
nitrogen_dioxide,2014,10,25,43,0.019
nitrogen_dioxide,2014,10,26,44,0.01
nitrogen_dioxide,2014,10,27,44,0.013
nitrogen_dioxide,2014,10,28,44,0.024
nitrogen_dioxide,2014,10,29,44,0.028
nitrogen_dioxide,2014,10,30,44,0.027
nitrogen_dioxide,2014,10,31,44,0.022
nitrogen_dioxide,2014,11,1,44,0.014
nitrogen_dioxide,2014,11,2,45,0.007
nitrogen_dioxide,2014,11,3,45,0.014
nitrogen_dioxide,2014,11,4,45,0.019
nitrogen_dioxide,2014,11,5,45,0.016
nitrogen_dioxide,2014,11,6,45,0.018
nitrogen_dioxide,2014,11,7,45,0.02
nitrogen_dioxide,2014,11,8,45,0.024
nitrogen_dioxide,2014,11,9,46,0.012
nitrogen_dioxide,2014,11,10,46,0.025
nitrogen_dioxide,2014,11,11,46,0.026
nitrogen_dioxide,2014,11,12,46,0.014
nitrogen_dioxide,2014,11,13,46,0.012
nitrogen_dioxide,2014,11,14,46,0.02
nitrogen_dioxide,2014,11,15,46,0.019
nitrogen_dioxide,2014,11,16,47,0.012
nitrogen_dioxide,2014,11,17,47,0.021
nitrogen_dioxide,2014,11,18,47,0.024
nitrogen_dioxide,2014,11,19,47,0.025
nitrogen_dioxide,2014,11,20,47,0.026
nitrogen_dioxide,2014,11,21,47,0.028
nitrogen_dioxide,2014,11,22,47,0.021
nitrogen_dioxide,2014,11,23,48,0.022
nitrogen_dioxide,2014,11,24,48,0.02
nitrogen_dioxide,2014,11,25,48,0.019
nitrogen_dioxide,2014,11,26,48,0.021
nitrogen_dioxide,2014,11,27,48,0.023
nitrogen_dioxide,2014,11,28,48,0.023
nitrogen_dioxide,2014,11,29,48,0.013
nitrogen_dioxide,2014,11,30,49,0.012
nitrogen_dioxide,2014,12,1,49,0.006
nitrogen_dioxide,2014,12,2,49,0.014
nitrogen_dioxide,2014,12,3,49,0.017
nitrogen_dioxide,2014,12,4,49,0.012
nitrogen_dioxide,2014,12,5,49,0.015
nitrogen_dioxide,2014,12,6,49,0.015
nitrogen_dioxide,2014,12,7,50,0.014
nitrogen_dioxide,2014,12,8,50,0.016
nitrogen_dioxide,2014,12,9,50,0.022
nitrogen_dioxide,2014,12,10,50,0.026
nitrogen_dioxide,2014,12,11,50,0.014
nitrogen_dioxide,2014,12,12,50,0.017
nitrogen_dioxide,2014,12,13,50,0.011
nitrogen_dioxide,2014,12,14,51,0.009
nitrogen_dioxide,2014,12,15,51,0.025
nitrogen_dioxide,2014,12,16,51,0.009
nitrogen_dioxide,2014,12,17,51,0.011
nitrogen_dioxide,2014,12,18,51,0.02
nitrogen_dioxide,2014,12,19,51,0.028
nitrogen_dioxide,2014,12,20,51,0.014
nitrogen_dioxide,2014,12,21,52,0.007
nitrogen_dioxide,2014,12,22,52,0.022
nitrogen_dioxide,2014,12,23,52,0.025
nitrogen_dioxide,2014,12,24,52,0.017
nitrogen_dioxide,2014,12,25,52,0.008
nitrogen_dioxide,2014,12,26,52,0.017
nitrogen_dioxide,2014,12,27,52,0.021
nitrogen_dioxide,2014,12,28,53,0.019
nitrogen_dioxide,2014,12,29,53,0.028
nitrogen_dioxide,2014,12,30,53,0.03
nitrogen_dioxide,2014,12,31,53,0.015
nitrogen_dioxide,2015,2,1,6,0.012
nitrogen_dioxide,2015,2,2,6,0.023
nitrogen_dioxide,2015,2,3,6,0.025
nitrogen_dioxide,2015,2,4,6,0.025
nitrogen_dioxide,2015,2,5,6,0.017
nitrogen_dioxide,2015,2,6,6,0.017
nitrogen_dioxide,2015,2,7,6,0.018
nitrogen_dioxide,2015,2,8,7,0.003
nitrogen_dioxide,2015,2,9,7,0.011
nitrogen_dioxide,2015,2,10,7,0.024
nitrogen_dioxide,2015,2,11,7,0.034
nitrogen_dioxide,2015,2,12,7,0.014
nitrogen_dioxide,2015,2,13,7,0.017
nitrogen_dioxide,2015,2,14,7,0.024
nitrogen_dioxide,2015,2,15,8,0.018
nitrogen_dioxide,2015,2,16,8,0.019
nitrogen_dioxide,2015,2,17,8,0.009
nitrogen_dioxide,2015,2,18,8,0.005
nitrogen_dioxide,2015,2,19,8,0.007
nitrogen_dioxide,2015,2,20,8,0.011
nitrogen_dioxide,2015,2,21,8,0.02
nitrogen_dioxide,2015,2,22,9,0.005
nitrogen_dioxide,2015,2,23,9,0.009
nitrogen_dioxide,2015,2,24,9,0.016
nitrogen_dioxide,2015,2,25,9,0.032
nitrogen_dioxide,2015,2,26,9,0.016
nitrogen_dioxide,2015,2,27,9,0.009
nitrogen_dioxide,2015,2,28,9,0.016
nitrogen_dioxide,2015,3,1,10,0.005
nitrogen_dioxide,2015,3,2,10,0.017
nitrogen_dioxide,2015,3,3,10,0.017
nitrogen_dioxide,2015,3,4,10,0.005
nitrogen_dioxide,2015,3,5,10,0.016
nitrogen_dioxide,2015,3,6,10,0.022
nitrogen_dioxide,2015,3,7,10,0.021
nitrogen_dioxide,2015,3,8,11,0.018
nitrogen_dioxide,2015,3,9,11,0.011
nitrogen_dioxide,2015,3,10,11,0.006
nitrogen_dioxide,2015,3,11,11,0.014
nitrogen_dioxide,2015,3,12,11,0.017
nitrogen_dioxide,2015,3,13,11,0.042
nitrogen_dioxide,2015,3,14,11,0.019
nitrogen_dioxide,2015,3,15,12,0.013
nitrogen_dioxide,2015,3,16,12,0.03
nitrogen_dioxide,2015,3,17,12,0.034
nitrogen_dioxide,2015,3,18,12,0.02
nitrogen_dioxide,2015,3,19,12,0.012
nitrogen_dioxide,2015,3,20,12,0.024
nitrogen_dioxide,2015,3,21,12,0.018
nitrogen_dioxide,2015,3,22,13,0.008
nitrogen_dioxide,2015,3,23,13,0.013
nitrogen_dioxide,2015,3,24,13,0.017
nitrogen_dioxide,2015,3,25,13,0.02
nitrogen_dioxide,2015,3,26,13,0.022
nitrogen_dioxide,2015,3,27,13,0.027
nitrogen_dioxide,2015,3,28,13,0.019
nitrogen_dioxide,2015,3,29,14,0.011
nitrogen_dioxide,2015,3,30,14,0.021
nitrogen_dioxide,2015,3,31,14,0.032
nitrogen_dioxide,2015,4,1,14,0.017
nitrogen_dioxide,2015,4,2,14,0.011
nitrogen_dioxide,2015,4,3,14,0.011
nitrogen_dioxide,2015,4,4,14,0.016
nitrogen_dioxide,2015,4,5,15,0.009
nitrogen_dioxide,2015,4,6,15,0.014
nitrogen_dioxide,2015,4,7,15,0.013
nitrogen_dioxide,2015,4,8,15,0.013
nitrogen_dioxide,2015,4,9,15,0.014
nitrogen_dioxide,2015,4,10,15,0.021
nitrogen_dioxide,2015,4,11,15,0.016
nitrogen_dioxide,2015,4,12,16,0.011
nitrogen_dioxide,2015,4,13,16,0.015
nitrogen_dioxide,2015,4,14,16,0.016
nitrogen_dioxide,2015,4,15,16,0.017
nitrogen_dioxide,2015,4,16,16,0.024
nitrogen_dioxide,2015,4,17,16,0.02
nitrogen_dioxide,2015,4,18,16,0.018
nitrogen_dioxide,2015,4,19,17,0.009
nitrogen_dioxide,2015,4,20,17,0.013
nitrogen_dioxide,2015,4,21,17,0.02
nitrogen_dioxide,2015,4,22,17,0.015
nitrogen_dioxide,2015,4,23,17,0.019
nitrogen_dioxide,2015,4,24,17,0.023
nitrogen_dioxide,2015,4,25,17,0.018
nitrogen_dioxide,2015,4,26,18,0.011
nitrogen_dioxide,2015,4,27,18,0.014
nitrogen_dioxide,2015,4,28,18,0.018
nitrogen_dioxide,2015,4,29,18,0.015
nitrogen_dioxide,2015,4,30,18,0.014
nitrogen_dioxide,2015,5,1,18,0.012
nitrogen_dioxide,2015,5,2,18,0.009
nitrogen_dioxide,2015,5,3,19,0.008
nitrogen_dioxide,2015,5,4,19,0.012
nitrogen_dioxide,2015,5,5,19,0.014
nitrogen_dioxide,2015,5,6,19,0.019
nitrogen_dioxide,2015,5,7,19,0.021
nitrogen_dioxide,2015,5,8,19,0.021
nitrogen_dioxide,2015,5,9,19,0.01
nitrogen_dioxide,2015,5,10,20,0.008
nitrogen_dioxide,2015,5,11,20,0.012
nitrogen_dioxide,2015,5,12,20,0.009
nitrogen_dioxide,2015,5,13,20,0.015
nitrogen_dioxide,2015,5,14,20,0.019
nitrogen_dioxide,2015,5,15,20,0.015
nitrogen_dioxide,2015,5,16,20,0.012
nitrogen_dioxide,2015,5,17,21,0.012
nitrogen_dioxide,2015,5,18,21,0.022
nitrogen_dioxide,2015,5,19,21,0.015
nitrogen_dioxide,2015,5,20,21,0.01
nitrogen_dioxide,2015,5,21,21,0.016
nitrogen_dioxide,2015,5,22,21,0.02
nitrogen_dioxide,2015,5,23,21,0.019
nitrogen_dioxide,2015,5,24,22,0.01
nitrogen_dioxide,2015,5,25,22,0.012
nitrogen_dioxide,2015,5,26,22,0.02
nitrogen_dioxide,2015,5,27,22,0.02
nitrogen_dioxide,2015,5,28,22,0.021
nitrogen_dioxide,2015,5,29,22,0.019
nitrogen_dioxide,2015,5,30,22,0.013
nitrogen_dioxide,2015,5,31,23,0.006
nitrogen_dioxide,2015,6,1,23,0.013
